STANAME,STAID,latitude,longitude,mean_diff_winter,mean_diff_spring,mean_diff_summer,mean_diff_autumn,mean_diff_pers_winter_0,mean_diff_pers_spring_0,mean_diff_pers_summer_0,mean_diff_pers_autumn_0,mean_diff_pers_winter_1,mean_diff_pers_spring_1,mean_diff_pers_summer_1,mean_diff_pers_autumn_1
NEUMUNSTER,4455,+54:05:20,+009:58:49,1.4119259259259256,1.4007971014492755,0.957971014492756,0.6006959706959698,-0.016991640179685633,0.0042547423259889925,0.05202634357437377,0.03684137756273409,-0.00010336179356812044,0.008617751072446491,0.021067149388582992,0.007403748439866522
REGENSBURG-BURGWEINTING,4465,+48:59:03,+012:08:44,1.4377037037037037,1.8582246376811593,1.9322826086956546,1.0490476190476201,0.009687737325822308,-0.009261042235846588,0.013510704125316157,0.0023025778301441254,0.007095370461367175,-0.039212534951130806,0.01851202639529163,0.028270827674022104
NIENBURG,4471,+52:40:21,+009:13:27,1.314925925925926,1.37108695652174,1.136280016150284,0.7084249084249095,-0.013598161172239569,0.022833780095998128,0.052474618783756914,0.01674766726874341,0.007854459975631225,-0.01141071985621275,0.034161963126514094,0.04955475004582861
REIMLINGEN,4472,+48:49:35,+010:30:28,1.3532592592592594,1.417536231884056,1.5158333333333331,0.8110256410256405,-0.020874920309116737,0.016194978734194985,0.06604205080047607,1.3913799713362394e-05,0.003326513110993257,-0.008642501159086541,0.023831831512611406,0.027665476507263455
NURNBERG-BUCHENBUEHL,4478,+49:30:06,+011:06:29,1.2645185185185186,1.3474275362318835,1.59394927536232,0.7578388278388264,0.014829660693482665,0.0009100115432302643,0.045261438718178185,0.008512383054256414,0.02580508322773568,-0.012038226238719673,0.014739038027872513,0.010500666667315863
OBERVIECHTACH,4488,+49:27:11,+012:26:17,0.9244444444444446,1.1835507246376809,1.3465217391304343,0.5436263736263749,0.029676593737383586,0.0023075777022344497,0.054761897222238766,0.05308073286708889,0.03525562420998364,0.006225409277516251,0.03068250354519681,0.06631874624483451
PARSBERG/OBERPFALZ-EGLWANG,4507,+49:09:06,+011:41:27,1.1347777777777779,1.0937681159420292,0.9861519588318721,0.3272161172161159,0.017669363772322776,-0.018241114692101164,0.026507649364513983,0.02475038110679799,0.0320919935552359,-0.025993908638590957,-0.01280607389841582,0.011547820247707563
PFORZHEIM-EUTINGEN,4517,+48:54:24,+008:44:31,1.0823947689816533,1.352827336331833,1.6772986029507777,0.9043223443223454,-0.013562330401555628,0.004267120035629704,0.05376441344498849,-0.018883594695485704,0.055831097852805545,-0.0003780804273010151,0.02228280860470915,0.018806333557314692
PHILIPPSBURG,4520,+49:15:07,+008:26:33,1.227296296296296,1.266304347826086,1.6804710144927526,0.9084615384615393,-0.008713192201191704,0.019458826049299927,0.06344244410320046,-0.02207232402147953,0.03331600297050174,-0.04133905675752754,-0.0062488020827793245,0.016840835226278526
PLAUEN,4522,+50:28:59,+012:07:54,1.3228871041381316,1.4468111288392507,1.3397671221682739,0.5229394660322502,0.01610121964205206,0.021867496034111214,0.023567602754798068,-3.504003835142055e-05,0.018949054794543792,-0.027544782084433533,0.0029908249762385015,0.005659262278291188
QUICKBORN,4537,+53:44:04,+009:52:42,1.3487071905114898,1.3164764196418695,0.8448033126293986,0.4378388278388279,-0.029804604613755004,0.012680862437971348,0.05093352400171579,0.03186389439523839,0.005212393172193201,-0.015786370916775597,0.03311359047935489,0.004807829476424396
KR. RAVENSBURG WEINGARTEN,4544,+47:48:25,+009:37:18,0.9409758368743601,1.1718240879560202,1.4757735151505393,0.517838827838828,-0.03733800079471393,0.029615459072434024,0.08364744320351555,0.028038428397108246,0.033821098657235565,-0.018377111491616988,0.031024235668286604,0.041659449371879126
REUTLINGEN-BETZINGEN,4554,+48:30:21,+009:11:03,1.7041647509578544,1.577567445207407,1.7189757291007304,1.0717102437792096,-0.03351435962607293,0.015481704090967385,0.07273005451111347,-0.007050231060670708,0.0185012743905916,-0.019240051107745217,-0.005195443308044516,0.005174233408654847
BERLIN-LICHTENRADE,4556,+52:24:29,+013:24:51,1.5475555555555558,1.644565217391305,1.5403260869565187,1.0077289377289382,0.04474189258449882,0.046730494769952405,0.0651481062714262,0.05525366014940233,0.02141818730279744,-0.023405623207592995,0.04159312154174442,0.07751542579023278
BERLIN-MITTE,4563,+52:31:59,+013:22:59,1.2326666666666668,1.3081159420289872,0.8887318840579717,0.4727472527472507,0.018471813903553777,0.009266823738161267,0.024603320520861446,0.021248503961541942,0.015398531825394945,-0.029493624261619066,0.009626205531432362,0.04469939484606163
BERLIN-RUDOW,4566,+52:24:20,+013:29:08,1.1534444444444445,1.1823188405797111,1.0578623188405807,0.6186446886446877,0.029910733600520177,0.033601210566673624,0.06264138161740293,0.05495877183029558,0.02339379328782547,-0.017216666793181158,0.05615277149181764,0.07638176104534103
ROSENHEIM,4567,+47:52:33,+012:07:45,1.343111111111111,1.5749999999999993,1.5739492753623168,0.7150549450549466,-0.017956423685532366,-0.009841691634259239,0.038122692602670136,0.029794460694523316,0.005506960764250974,0.01658886208089715,0.01327303772175091,-0.0033245586267424167
BERLIN-SCHONEFELD,4570,+52:22:55,+013:31:57,1.2786666666666666,1.1660144927536251,0.7635869565217419,0.39879120879120933,0.014567232603913115,0.012067321216597761,0.015684322438360845,0.040083978782777835,0.027419347168504655,-0.022159842361855194,0.016057701386779893,0.036010418288094516
ROTHENBURG OB DER TAUBER,4572,+49:23:08,+010:10:27,1.4212962962962963,1.261014492753623,1.436449275362321,0.7460439560439536,0.008612758649594947,0.0026169851725081675,0.009759685996149991,0.001718042583062585,0.06468579181301475,-0.01155621147289811,-1.2725616057378687e-05,0.01730987287631037
BAD KREUZNACH,4577,+49:51:06,+007:52:21,1.2145185185185183,1.3681197813468238,1.653107090233334,0.7977751610198212,-0.0049248172216984,0.010588681073906684,0.04554470880706303,0.017796046285863735,0.042320975880158235,-0.0158211136459696,0.01580489675510609,0.025779956755071727
SAARBRUCKEN-SANKT JOHANN,4584,+49:13:27,+007:01:03,1.157592592592593,1.2314492753623192,1.517898550724638,0.87937728937729,0.02387113878924841,0.03997803860214384,0.07667818716803111,-0.0024753431767032268,0.05613353596508551,-0.053808531724901736,-0.011911747722440587,0.06254831453467162
BERLIN-TREPTOW,4586,+52:27:24,+013:28:18,1.3401111111111113,1.4154347826086955,1.122355072463769,0.6185347985348013,0.03707159168975832,0.026988256013709317,0.05065938496131283,0.042764206361483634,0.027434928223639462,-0.022477842230680525,0.028176301690897153,0.07115179850353398
BERLIN-ZEHLENDORF,4588,+52:25:49,+013:14:03,1.4299259259259258,1.512971014492754,1.1579710144927553,0.7069597069597062,0.03489263858487909,0.0340744337417905,0.05823435221240824,0.04964450304162312,0.01272410359136908,-0.025207934197857655,0.044130573154729284,0.06719452201786147
BAD SALZUFLEN,4591,+52:06:20,+008:45:11,0.786111111111111,1.0731521739130443,0.8933333333333344,0.3415384615384607,-0.01996977827491302,0.007199794488273669,0.06316175632923249,0.015825173717838082,0.024850423831047044,-0.006396081382415451,0.03820091355759047,0.06526624417115633
SCHALLSTADT-MENGEN,4599,+47:57:39,+007:42:45,1.5927037037037042,1.6040942028985494,1.8835869565217394,1.1501831501831514,0.010153518558204278,0.028754773143012002,0.05839669887999264,-0.005946770049379823,0.03892067962628401,-0.005039204868200248,0.031065986334490137,0.032107427425132985
SCHIERKE,4605,+51:46:00,+010:39:18,0.9516296296296294,1.1750362318840581,0.907934782608697,0.40282051282051157,-0.0273924070329653,0.03310494920299835,0.06673029363022871,0.02607713356071008,0.010843360179380269,-0.023483161256450807,0.0030965994368458475,0.04881774361278959
SCHLESWIG-STADTFELD,4608,+54:31:27,+009:33:57,1.1255555555555556,1.2352898550724642,0.818913043478263,0.44725274725274566,0.008857644599421559,0.02497262866496715,0.04054531699215267,0.020901037288985666,0.03423626040047491,0.015202563271780219,0.04794555528859782,0.02798808673868962
SCHORNDORF-KNOBLING,4622,+49:09:56,+012:37:09,1.1265185185185185,0.7185507246376801,0.7451449275362307,0.13758241758241674,-0.009994133872286223,-0.01869705180697269,0.030210100948252334,-0.04212558135246246,-0.026775082257580445,-0.046831230351414684,0.024802364004242402,-0.0032770713970466546
SCHOTTEN,4623,+50:29:38,+009:07:26,0.9147341614202258,0.8929347826086946,0.9040942028985484,0.3161412061149793,-0.007775961696985803,-0.005789716755466992,0.025095946893345576,-0.027347395054792598,0.03177646701329848,-0.0303682208648483,0.01201451386227872,0.01767054118567322
SCHWARZBURG,4633,+50:38:44,+011:11:40,1.132209525393657,1.5801139664685797,1.4145652173913046,0.6371062271062264,0.005099433882384874,0.020894876006531952,0.06175243963745297,0.010627395919794993,0.05734455802505584,0.030221090727325765,-0.001813261487898458,-0.0019953167476533707
SEESEN,4639,+51:54:20,+010:11:24,1.4109831433099134,1.6086594202898539,1.5297463768115929,0.8580219780219789,-0.0004502652698579795,0.029996918648823354,0.08107060159885977,0.05361304169028454,0.02718829084009172,-0.025734141759994576,-0.0017053549172745131,0.050617273348430455
SIMMERN-WAHLBACH,4648,+50:00:06,+007:35:49,1.2319897828863344,1.4330272363818084,1.5370764617691162,0.8303928255652409,0.001495210411856439,0.021468465135476077,0.056388862003161865,0.031784848579472405,0.05026756012755356,0.004888743715775566,0.0083372258987652,0.02850926830337904
SOLINGEN-HOHENSCHEID,4651,+51:08:27,+007:05:39,1.3506296296296298,1.4573188405797097,1.3068048953184146,0.6419780219780211,-0.021603839598781396,0.013445324301046353,0.05918055529252345,-0.0028313869897930617,0.03324035378588995,-0.0007564779724878698,0.02952009546709597,0.020751122620478738
SOLTAU,4652,+52:57:42,+009:47:48,1.2215185185185184,1.3705434782608688,1.0459127177984051,0.4944688644688622,-0.011288104867373427,0.025154106706043976,0.07320080845618315,0.03086601536851783,0.013086076633273484,0.043383015520007465,0.06492561245841387,0.04718738060517204
TETEROW,4676,+53:45:45,+012:33:29,1.4861284830797026,1.4382327675677375,1.041922698016549,0.6132275497297908,0.03365893637990203,0.02704722794238591,0.06366817884269435,0.05948407837227501,0.02501980866288317,-0.026758954835366316,0.003482139615992723,-0.0018692699859175553
TEUSCHNITZ,4678,+50:24:05,+011:23:25,0.878721065253061,1.2154543013783945,1.2212318840579712,0.4496703296703295,0.0199767999762,0.02067503041644898,0.039163880628698154,0.02294700290800989,0.03187317760038093,-0.02077038240746467,-0.004352271507977362,0.0471949987941174
TONISVORST,4688,+51:17:27,+006:26:42,1.113300639718024,1.2743769433465086,1.2299963222342782,0.6742765858480144,0.006757811918110648,0.014475963959145861,0.05456101994189667,0.010561894235467653,0.04077280562570131,-0.002838850066794722,-0.004226804652225041,0.023973363853310885
TRENT,4693,+54:32:07,+013:14:52,1.2925812093953024,1.5419304981434605,1.0686849180266371,0.5919818112921558,0.02487912029129885,-0.011828623325054934,0.0003134926135540612,0.04649806591977669,-0.0063779350108041305,-0.027855550469642658,0.06253807018175721,0.03799832726837523
TROSTBERG,4699,+48:01:54,+012:32:27,1.0807116961232643,1.4172101449275356,1.4308695652173924,0.6482417582417579,0.036752212349800195,-0.00825605550827946,0.053716204559166765,0.06014386584343189,0.024207490992987142,-0.010067372365882584,0.020702433066707836,0.026032619772368384
UBERLINGEN/BODENSEE,4704,+47:46:19,+009:09:25,1.0308148148148146,1.442210144927536,1.6566666666666627,0.7301098901098904,-0.01090562153170239,0.045600264165165424,0.08952566761284662,0.023020310410398682,0.03259363904521895,-0.02029972833915096,-0.009984560455374185,0.018093038443084596
UECKERMUNDE,4705,+53:44:45,+014:04:10,1.506142493638677,1.6127993009505772,1.0545801848223952,0.5975121364579188,0.005248594622075486,-0.008728460768609638,0.03786988197700396,0.060275534670231244,0.0386917001557014,-0.01462901395534035,0.023588944643343622,0.02326286823938641
UMMENDORF,4709,+52:09:42,+011:10:36,1.0808518518518522,1.2380434782608702,1.098731884057976,0.597948717948718,0.01946884870620336,0.04273925434357001,0.07511011254735496,0.020306936431761374,0.009440606250611642,-0.011644197597583828,0.03829631548322442,0.07464837643231176
UNTERLUSS,4710,+52:51:05,+010:17:27,1.1926692015209128,1.3385912688816894,1.278482271779236,0.5016859783277958,-0.0503229366572623,0.01174914875637557,0.07749834711096316,0.007129947526086671,-0.010969468480821682,-0.009297009167930656,0.024525399549058146,-0.0018279397692171644
UTTENREUTH,4711,+49:35:39,+011:04:18,1.251259259259259,1.486739130434783,1.7520289855072448,0.8384249084249085,-0.02128749992744748,-0.00774296862385769,0.053387645340727465,0.004021447542520032,0.037458146490442934,0.024880058588818265,0.041693816655991554,0.03757968194184481
VILLINGEN-SCHWENNINGEN,4712,+48:02:45,+008:27:42,0.8431851851851853,1.3494202898550736,1.5679347826086971,0.8639560439560432,-0.010730746410166593,0.05457792514260141,0.08669699050101676,0.02893785643093272,0.06902956306480572,0.02319335266744625,0.06346244894428098,0.06352832335005398
BAD BLANKENBURG,4718,+50:40:30,+011:16:54,0.8318761920603237,0.8865994737149538,0.5997463768115949,0.11344322344322322,0.013008619017810107,0.037579653605361564,0.06227441657921926,0.02527231307811774,0.03422032779392205,0.005581925736540912,-0.00790793887068478,0.009059315527910625
WAGHAUSEL-KIRRLACH,4719,+49:14:44,+008:32:17,1.227296296296296,1.266304347826086,1.6804710144927526,0.9084615384615393,-0.008713192201191704,0.019458826049299927,0.06344244410320046,-0.02207232402147953,0.03331600297050174,-0.04133905675752754,-0.0062488020827793245,0.016840835226278526
WEISSENBURG,4750,+49:01:13,+010:57:42,1.4106666666666667,1.6417028985507258,1.95344202898551,0.9782783882783885,0.02043896956367188,0.035379851604283356,0.0576025127555446,-0.0017578584187360646,0.020471048964786444,-0.0011915191952687199,0.025596147361263585,0.04505439053696616
KR. SCHWEINFURT MUHLHAUSEN,4757,+49:57:47,+010:02:57,1.4348837803320562,1.2666329335332325,1.2182508745627167,0.8867550839964622,0.00647595539068292,-0.01048210653461121,0.001933801697673142,-0.005914631069552226,0.024120868203250347,-0.0023631755414018183,0.004944235220122966,0.0024566868498717993
WERNIGERODE,4758,+51:50:52,+010:46:10,1.3648256828256826,1.579469670299189,1.323998976144722,0.6314797047284362,0.00038394988741232333,0.006318943732813936,0.044239200962777836,0.03994234842918287,-0.0005638623497151952,-0.021085467574879332,-0.010140124149810597,0.04255432381484132
WITTENBERG,4776,+51:53:25,+012:38:47,1.4244814814814812,1.5619202898550721,1.2241666666666653,0.6375196941814743,0.021558055404489677,0.02323857929126472,0.016685038159748977,0.006570208707588264,0.03828439440418489,-0.02939152647715287,-0.033088648286828316,0.04097725009840494
WORNITZ-BOTTENWEILER,4781,+49:13:08,+010:13:50,1.4366296296296297,1.658297101449274,2.0346739130434806,0.8634065934065953,0.03411967676721405,0.02466430987066722,0.07421411084706521,0.020611828732423638,0.03219301737222777,-0.005374808241974785,0.009709258687097377,0.03921363587900958
WORMS,4787,+49:36:20,+008:22:00,0.9253256704980846,0.9212893553223367,1.108883058470763,0.4540477032546004,-0.01398521616551212,-0.015798572762260245,0.03382941247127793,-0.022336655137736087,0.04741601657922034,-0.020873792717975726,-0.0031402396252991145,0.012310607914864007
WUPPERTAL-BUCHENHOFEN,4791,+51:13:33,+007:06:21,1.1012592592592592,1.5374999999999979,1.4930262111951649,0.8402930402930409,-0.002612855503537195,0.053789377070180826,0.07876465291312253,0.01637673271820467,0.04503013828167279,0.02691316134735658,0.05505599393230493,0.037170983216791485
ZEHDENICK,4796,+52:58:05,+013:19:41,1.3622013238416388,1.4932608695652156,0.9569927536231901,0.5926780475591773,0.027700474133391037,0.01834738839236953,0.0228602495370207,0.05350233165198882,0.021501680775991714,-0.0024053561111424876,0.017786097344706053,0.05670108894470328
ZWIESEL,4804,+49:01:45,+013:14:25,0.974804605799384,1.3079707515618102,1.3971783280195034,0.669418971368219,0.019494274543370837,0.011013786673080036,0.02065037616927231,0.042826787993719764,0.0486356147418522,0.009620439292029255,0.015698189211638795,0.03304422230882231
ZWIESELBERG,4805,+49:00:06,+013:12:55,0.9766695815546993,1.3091681390799534,1.3743399478662752,0.6815190081464468,0.027198918850184484,0.0076007247292910265,0.017197649126913316,0.0424346780417953,0.03958695512784749,0.011790630081840147,0.026123073461271122,0.025296570890928977
MAINBURG,4813,+48:39:01,+011:46:42,1.3512177504827445,1.77240364570304,1.90328023441948,1.0893179234558543,0.051611162045949587,0.023594967004976344,0.0631255635352353,0.04274760622069748,0.03854390175504387,0.0069778325532251885,0.07413687496371867,0.053790759592683306
BOIZENBURG,4815,+53:23:35,+010:41:21,1.4467351767549035,1.4929472228573921,1.1057271364317813,0.5853184919239638,-0.0354010579766459,0.0054430580751358365,0.06149711273338701,0.05428523785608267,0.029813756650547994,0.001201819435726502,0.01697329043351031,0.022493422949908436
BOLTENHAGEN,4820,+54:00:15,+011:11:31,1.3105185185185184,1.252065217391305,0.8936956521739141,0.6756410256410241,0.0007462426063645321,-0.002006198771450435,0.033531096186913405,0.05325798481007628,0.02150901379846745,-0.003194775143882605,0.04168034280922759,0.026883790459718913
BORKUM-SUDERSTRASSE,4848,+53:34:49,+006:40:22,1.4045562216393987,1.4998550724637667,0.9750362318840615,0.5272161172161152,0.0008520069922465111,0.025821520614380974,0.03520728583640634,0.033777925797974284,0.009482229909447921,-0.009896087692367148,0.0362959925211337,0.0008587806545054832
SAARBRUCKEN-BURBACH,4850,+49:14:30,+006:56:06,1.157592592592593,1.2314492753623192,1.517898550724638,0.87937728937729,0.02387113878924841,0.03997803860214384,0.07667818716803111,-0.0024753431767032268,0.05613353596508551,-0.053808531724901736,-0.011911747722440587,0.06254831453467162
BRILON-THULEN,4857,+51:24:56,+008:39:02,1.0678845963348194,1.3661399954894726,1.238876811594201,0.6415750915750928,0.0102171124890023,0.04224025813643268,0.054847207254323425,0.012373608956436731,0.04217416663022383,-0.00435754533051181,0.05593162847378358,0.05492531825607296
BRAUNLAGE,4879,+51:43:30,+010:36:14,1.0004444444444442,1.3422463768115955,1.0603623188405784,0.36743589743589666,-0.026291116389311014,0.01306515392749513,0.07064402384155506,0.026506435908968215,0.015386025154888797,-0.027496238659888098,-0.01796733265012863,0.03248338511808619
BRAUNSCHWEIG-GLIESMARODE,4880,+52:16:32,+010:34:00,1.3204814814814816,1.417934782608695,1.1581884057971017,0.6550915750915749,-0.013526180602836906,0.058614828424650274,0.08024743455462104,0.026851448833720842,-0.0029022731811475214,-0.0032825037998114315,0.02192989138369935,0.04918307397019209
BRAUNSCHWEIG,4882,+52:17:25,+010:26:54,1.2787037037037037,1.3502173913043478,1.0922463768115946,0.6101465201465199,-0.013195836283571762,0.04979590064953375,0.07761644242830272,0.025645031294754823,-0.001872576384313006,-0.01104785866320296,0.01395447198252997,0.048311368709265945
BREMEN-SEEFAHRTSCHULE,4884,+53:06:06,+008:47:03,1.0480740740740737,1.0642028985507235,0.7207608695652183,0.37289377289377157,-0.029211711041180977,0.012208081213477353,0.05463149863433284,0.03207210621066109,0.027528612700817422,-0.0026135972200320855,0.048502533296886245,0.056758872271825474
BREMERHAVEN,4885,+53:32:04,+008:34:37,1.4312592592592588,1.675944884895003,1.2654347826086934,0.8253113553113547,-0.021535670216111816,0.0357607678127777,0.06298528501009386,0.04080646616188376,0.06134750631164879,0.030733191332786423,0.07411557739446872,0.05831619196705537
BREMERHAVEN-SPECKENBUTTEL,4886,+53:35:21,+008:36:08,1.5091851851851847,1.723915899387757,1.3985507246376834,1.0113919413919419,-0.014938782084627084,0.03264478102041811,0.05623480579512386,0.04429740190180668,0.07116467274838291,0.03562661075122334,0.0661795368576323,0.05725647397738801
BREMERVORDE,4888,+53:29:56,+009:10:23,1.3769259259259257,1.377173913043479,1.0343481429839017,0.7103296703296706,-0.00806254436114364,0.016825682445576917,0.06482755215093841,0.04438343437012904,0.028959696610369786,-0.003324587863148701,0.050504306868269955,0.044181331281806624
BREMERVORDE-NIEDEROCHTENHAUSEN,4889,+53:31:58,+009:10:03,1.4747777777777777,1.4965942028985522,1.1740711750538715,0.8081684981684987,-0.013145787197815631,0.01902330722204637,0.05581526273877249,0.03670400663007871,0.016041898878829824,-0.011040885582004556,0.037136670887830014,0.04934150318211702
BRILON,4897,+51:24:12,+008:33:42,1.0678845963348194,1.3661399954894726,1.2398550724637687,0.6415750915750928,0.009742874852406564,0.043469915402034646,0.056411694151319004,0.011953523272710698,0.042366294969109944,-0.0035541686131647728,0.05571009119901444,0.05480655197102162
FEUCHTWANGEN-HEILBRONN,4915,+49:09:47,+010:22:01,1.4267777777777777,1.658297101449274,2.0346739130434806,0.8608424908424928,0.034646517972099465,0.02481211346920896,0.0740670294116801,0.020359128554099402,0.025927584416658257,-0.005638666742652892,0.009698102424036832,0.035243556885915156
BORKUM-FLUGPLATZ,4918,+53:36:00,+006:42:11,1.4045562216393987,1.4998550724637667,0.9750362318840615,0.5272161172161152,0.0008520069922465111,0.025821520614380974,0.03520728583640634,0.033777925797974284,0.009482229909447921,-0.009896087692367148,0.0362959925211337,0.0008587806545054832
KR. NECKAR-ODENWALD BUCHEN,4937,+49:31:09,+009:19:21,1.2665555555555557,1.3773913043478263,1.608914292853573,0.9296764346764359,0.015259208434483624,-0.007058911294089732,0.026543348154386564,-0.01795275997942144,0.039832110790244055,-0.007684108216878468,0.009535897998016032,0.03205298522389926
CELLE,4952,+52:35:43,+010:01:41,1.3663725849841037,1.5840647407573751,1.393601600362608,0.7448156470811131,-0.005841015911744788,0.031361806209931474,0.054022569582895905,0.015898387537847062,0.003028536270974717,0.010385402369000542,0.021363965460333232,0.04394468624515234
PEMFLING-PITZLING,4953,+49:15:05,+012:36:20,1.1265185185185185,0.7185507246376801,0.7451449275362307,0.13758241758241674,-0.009994133872286223,-0.01869705180697269,0.030210100948252334,-0.04212558135246246,-0.026775082257580445,-0.046831230351414684,0.024802364004242402,-0.0032770713970466546
CHEMNITZ,4954,+50:47:33,+012:52:24,1.1641851851851852,1.294021739130435,1.2146739130434803,0.5147619047619045,-0.012572145903496455,0.019920536745816,0.020768933928224983,0.013837507736466474,0.02605256870039669,-0.04497627952842071,-0.016047100086620164,0.040001230595330534
LAUTERTAL-OBERLAUTER,4958,+50:18:29,+010:58:09,1.0680501557504152,1.0821761651889439,1.0893754514157976,0.6413186813186815,0.016735185213812415,0.009546706252276488,0.03697246746811707,0.030706826221588778,0.02492891112018433,-0.03226173716428744,-0.022260311286534246,0.022864098832123095
DEUSELBACH,4970,+49:45:47,+007:03:20,1.0515375553203505,1.344674101343168,1.4518897243542828,0.6682751502640993,-0.004793126895889188,0.016407693018784086,0.04692480888753742,0.012284280493677371,0.0338251809240923,-0.021731676152994876,0.042401018604785665,0.06370547375336413
DILLENBURG,4975,+50:43:57,+008:15:47,0.5775555555555557,0.7599275362318849,0.7988043478260884,0.25476190476190297,0.0289617769658733,0.03253004369519763,0.03470001776067226,-0.01727740570500982,0.028166909725632974,0.015226495335867484,0.019599401977076065,0.002850566609493762
DILLINGEN/DONAU,4976,+48:34:15,+010:29:58,1.246925925925926,1.1807971014492757,1.4070289855072424,0.7014652014652025,-0.03228543119390235,-0.016746104221866037,0.041152083573978496,-0.004851874103908485,0.013678759495465084,-0.030666037977009276,-0.006863314521907576,0.019373395369066015
DILLINGEN/DONAU-FRISTINGEN,4977,+48:33:25,+010:33:39,1.246925925925926,1.1807971014492757,1.4070289855072424,0.7014652014652025,-0.03228543119390235,-0.016746104221866037,0.041152083573978496,-0.004851874103908485,0.013678759495465084,-0.030666037977009276,-0.006863314521907576,0.019373395369066015
ALTASTENBERG,4978,+51:11:25,+008:28:05,1.0035185185185185,1.3469927536231885,1.2212318840579695,0.44802197802197874,-0.03184525776481477,0.0025203702754608846,0.043260926917382106,-0.009481905942190748,0.019134092044301793,-0.001820879565581153,0.007492258202830066,-0.0003625388152970602
BYGLANDSFJORD,4996,+58:40:00,+007:48:00,1.8825635832201224,1.4582971014492756,0.8377173913043485,0.5122234432234425,-0.027720369232298214,-0.012375883395476444,0.006406912751351708,0.04838958204224637,0.011985180925385537,-0.007031954762186115,0.056869578051042945,0.027618363827480542
BYGLANDSFJORD II,4997,+58:39:56,+007:48:42,1.8825635832201224,1.4582971014492756,0.8377173913043485,0.5122234432234425,-0.027720369232298214,-0.012375883395476444,0.006406912751351708,0.04838958204224637,0.011985180925385537,-0.007031954762186115,0.056869578051042945,0.027618363827480542
BYGLANDSFJORD - SOLBAKKEN,4998,+58:40:01,+007:48:03,1.8825635832201224,1.4582971014492756,0.8377173913043485,0.5122234432234425,-0.027720369232298214,-0.012375883395476444,0.006406912751351708,0.04838958204224637,0.011985180925385537,-0.007031954762186115,0.056869578051042945,0.027618363827480542
OSLO - BLINDERN PLU,5098,+59:56:31,+010:43:12,1.943666666666666,1.4892753623188408,0.7752536231884033,0.7082417582417575,0.02812185527787677,-0.00028805512397954604,0.05076375284819341,0.07186736662280914,0.02190067085950823,-0.021026486572558966,0.017744848316195046,0.01912460505881525
KRISTIANSAND - SOMSKLEIVA,5154,+58:09:02,+008:03:10,1.4362592592592591,1.0915579710144927,0.7711594202898553,0.3675457875457866,0.04391264064515625,-0.012931798080551936,0.024457998155533983,0.05104314706799502,0.02252732726340075,0.032468735117092085,0.09834334174751821,0.016197383481612156
FALSTERBO_A,5164,+55:22:48,+012:49:12,1.2857407407407404,1.6708695652173917,1.1149637681159437,0.49897435897436004,0.03973492690765422,-0.017436668545628666,0.017667169905795605,0.053337993679263784,0.01799307398082399,-0.012798493951203945,0.02195344801908488,0.03557181334698332
BOLLERUP,5170,+55:29:24,+014:03:00,1.4931851851851854,1.7035869565217387,1.2127898550724652,0.8566300366300368,0.023570064409150014,0.013886823270550927,0.037681688747602124,0.030082440855293085,0.029464694567559496,-0.04992480597265546,0.012841671106386645,0.03723180679417468
MALMO,5175,+55:36:36,+013:04:48,1.4818143143143143,1.6445204603580548,1.0331521739130487,0.6061538461538465,0.03339755539729939,-0.001343616341219471,0.05226122561519572,0.07432777579368255,0.003986176194327031,0.009287597381968162,0.08006774328809266,0.053575188325145275
MALMO_2,5177,+55:36:00,+012:58:48,1.2657777777777781,1.466195652173914,0.9361231884058014,0.4284615384615389,0.027781994060743,-0.0022903306578337126,0.03641460376338223,0.05178420558484865,-0.01771822224478709,-0.011004517139894365,0.05934009575121011,0.04401855253231803
ALNARP,5179,+55:39:00,+013:04:48,1.6201846846846846,1.6795566922421141,1.104492753623191,0.7091208791208796,0.024869306349821714,0.003101422921507105,0.03974264500120342,0.0415623571082712,-0.006736990806335794,-0.004481522498899686,0.053887608801517606,0.051342888776577986
HANO_A,5194,+56:00:36,+014:51:00,1.3252222222222223,1.5531159420289855,1.040978260869565,0.6486258953746997,0.032957047454458634,-0.01860543329493487,0.015704209104272785,0.02978542126207127,0.020471151202512194,-0.03690722665271094,0.03194394876132783,0.028807904292743138
HELSINGBORG_A,5196,+56:01:48,+012:46:12,1.0414756842284205,1.3171447415403739,0.49682717514962604,0.058293545534926494,0.0021034848200735534,0.006710668879093905,0.03884263665366782,0.03873382135895827,-0.007694918044503186,0.021453942325575216,0.027513991704063684,-0.027423550118175415
HELSINGBORG,5198,+56:02:24,+012:41:24,1.0414756842284205,1.3171447415403739,0.49682717514962604,0.058293545534926494,0.0021034848200735534,0.006710668879093905,0.03884263665366782,0.03873382135895827,-0.007694918044503186,0.021453942325575216,0.027513991704063684,-0.027423550118175415
OLANDS SODRA UDDE,5204,+56:12:00,+016:23:59,1.3237027840481566,1.5658447053845341,1.129890666836669,0.7084249084249095,0.03220414816853259,-0.018893709532571922,-0.019351376405051423,0.038425360345866834,0.019876160690895754,-0.018504863969176603,0.024701465386379632,0.04196983163218675
OLANDS SODRA UDDE A,5205,+56:12:00,+016:23:59,1.3237027840481566,1.5658447053845341,1.1259317225551406,0.705347985347986,0.03228422967146486,-0.01864092390266907,-0.019005612079110158,0.037915479280201655,0.019307600069489814,-0.017776578559024227,0.025440847798725595,0.04228273877234238
