STANAME,STAID,latitude,longitude,mean_diff_winter,mean_diff_spring,mean_diff_summer,mean_diff_autumn,mean_diff_pers_winter,mean_diff_pers_spring,mean_diff_pers_summer,mean_diff_pers_autumn
HOHENAU,23947,+48:36:59,+016:54:15,0.7271174968071521,0.961158170914544,1.5844915042478789,0.6198964254136676,0.033906000338485745,-0.05425943730034607,0.04696670167527873,0.0017535968410794473
REICHERSBERG,23948,+48:19:51,+013:22:32,1.3259974457215837,1.675261349479614,1.6397781864064278,0.8830082101806234,0.07448698442426374,0.030413104018572765,-0.018570617068056253,-0.038973187812163794
WAIZENKIRCHEN,23950,+48:19:36,+013:51:51,1.3138508941157432,1.4820664667666161,1.7508608195902085,0.9988652252935353,0.08590777223172809,0.04486617816165898,0.05187973794158184,0.034485889679310565
WAIZENKIRCHEN,23951,+48:19:36,+013:51:51,1.3138508941157432,1.4820664667666161,1.7351186906546765,0.9952150351794646,0.08897325921865776,0.04178955204300133,0.04517051132329665,0.037396547101578
LINZ/STADT,23953,+48:17:58,+014:16:59,1.4579407124580732,1.6534438997332241,1.791641679160417,0.9572565365668808,0.01566942544067408,-0.0024676663850330934,0.049173871201557307,-0.006648884518079915
LINZ-STADT,23954,+48:17:47,+014:17:06,1.4579407124580732,1.6534438997332241,1.791641679160417,0.9572565365668808,0.01566942544067408,-0.0024676663850330934,0.049173871201557307,-0.006648884518079915
LINZ-MUSEUMSTR.,23957,+48:18:59,+014:19:00,1.4579407124580732,1.6534438997332241,1.791641679160417,0.9572565365668808,0.01566942544067408,-0.0024676663850330934,0.049173871201557307,-0.006648884518079915
LINZ/PETRIUM,23959,+48:17:58,+014:15:59,1.3014022988505747,1.6278598200899541,1.830312343828087,0.9309422761146919,0.03649869037725322,0.016182231910491115,0.03752501722292453,0.0030631024759800434
KREMS,23973,+48:25:05,+015:37:18,0.726565772669221,1.1562193903048499,1.405674662668659,0.3108235442718179,-0.01838869014442096,0.01352267210099979,0.026446536781728605,-0.046784838702077884
WELS-SCHLEISSHEIM,23986,+48:09:45,+014:04:17,1.5013639846743294,1.3305584707646183,1.457973513243381,0.792973348490591,0.039358204948961854,-0.01051027705177024,0.024490458950379195,0.003903635809625863
HOERSCHING,23987,+48:14:07,+014:11:17,1.3014022988505747,1.6278598200899541,1.830312343828087,0.9309422761146919,0.03649869037725322,0.016182231910491115,0.03752501722292453,0.0030631024759800434
KREMSMUENSTER,23988,+48:03:19,+014:07:54,1.3342848020434228,1.8696726636681653,2.023919290354822,1.046342048755843,0.04841810941461563,0.009272227678233144,0.01012196448940776,0.011170870982564191
ST.POELTEN/HESSERKASERNE,24011,+48:12:00,+015:37:00,1.2217547892720306,1.3679760119940045,1.6426786606696666,0.7392042440318303,0.04850337940443926,0.006748642435113411,0.0203665494681307,0.017655924029400062
ST.POELTEN/WALLSEERER STRASSE,24014,+48:11:39,+015:37:18,1.2217547892720306,1.3679760119940045,1.6426786606696666,0.7392042440318303,0.04850337940443926,0.006748642435113411,0.0203665494681307,0.017655924029400062
ST.POELTEN/LANDHAUS,24015,+48:11:57,+015:37:50,1.2217547892720306,1.3679760119940045,1.6426786606696666,0.7392042440318303,0.04850337940443926,0.006748642435113411,0.0203665494681307,0.017655924029400062
WIEN/UNTERLAA,24035,+48:07:30,+016:25:09,1.1524431673052364,1.3772863568215907,1.6946564217891051,0.7479184034356461,0.0409418349650273,-0.047676111689261044,0.02624928699941588,0.026409976173577102
GROSS-ENZERSDORF,24037,+48:12:00,+016:34:00,1.2898991060025542,1.4668678160919537,1.8647026486756602,0.9055311355311346,0.047587400541582864,-0.015710343640122172,0.008915634004947718,-0.01117179194717938
SCHWECHAT,24039,+48:07:03,+016:34:51,1.0587343550447,1.221605447276362,1.5571339330334801,0.6135379562965753,0.04530115558178863,-0.040947659235564295,0.0229658684323139,-0.01837576559909983
BRUCKNEUDORF,24041,+48:00:46,+016:50:40,1.198618135376756,1.5812268865567223,2.043023488255873,1.0213372068544473,0.05331946708348407,2.5042560272797237e-05,0.0048218259146299005,0.012285689131492639
SALZBURG-FREISAAL,24043,+47:47:26,+013:03:15,1.8231724137931034,2.001179410294851,1.9125724637681145,1.109220664393078,0.0729168035249784,-0.05687904857813154,-0.002665003338821137,0.04321446970020607
MONDSEE,24048,+47:51:59,+013:21:00,1.4179670536091489,1.7555821665438476,2.000278631633904,0.8419098143236052,0.08037270535284213,0.019304062550293405,0.06406547513982466,0.062496228421702445
EBENSEE,24050,+47:48:36,+013:47:26,1.468457215836526,2.458935532233883,2.9679230882859855,1.4051484148035875,0.09889558787246842,-0.04063213446492871,-0.02545869342698075,0.033482745012438093
FEUERKOGEL,24051,+47:48:59,+013:43:04,0.6751340996168582,1.1480984507746126,1.4817536095929515,0.45053176708348985,0.014506893421160912,0.02775951478806293,0.049071027717537394,-0.001046353865454254
GMUNDEN,24052,+47:55:00,+013:46:59,1.2596257982120052,1.7035707146426802,1.9811936005383544,0.8228078817733984,0.10294783808721636,0.002727441736600938,0.032247847794967185,0.04086666254876303
ALTMUENSTER,24053,+47:52:44,+013:46:23,1.2301238825031928,1.6753848075962026,1.9386114940830872,0.801815081470254,0.1004628277978696,0.005244060676822189,0.031185012067617555,0.04081241615385237
WAIDHOFEN/YBBS,24056,+47:58:00,+014:45:59,0.8946894256404825,1.1853787006967877,1.5734952540944462,0.6105543415195687,0.0430198281230015,0.011052977537365042,0.05173994008062547,0.02831804457303738
MARIAZELL,24062,+47:45:59,+015:19:00,0.6073946360153262,0.8758155042729454,1.1255100009342538,0.381129215611975,0.07531622917738086,0.009755225259753406,0.023666255170457163,-0.017802108086822203
MARIAZELL,24063,+47:45:59,+015:19:00,0.6073946360153262,0.8758155042729454,1.1255100009342538,0.381129215611975,0.07531622917738086,0.009755225259753406,0.023666255170457163,-0.017802108086822203
ST.SEBASTIAN/MARIAZELL,24064,+47:47:35,+015:18:11,0.6073946360153262,0.8758155042729454,1.1255100009342538,0.381129215611975,0.07531622917738086,0.009755225259753406,0.023666255170457163,-0.017802108086822203
MARIAZELL/ST.SEBASTIAN-FLUGFELD,24065,+47:47:20,+015:18:06,0.5978544061302684,0.8758155042729454,1.1230362378158105,0.3726411519514965,0.07489378591475672,0.010925632928784573,0.026959195475175914,-0.017752722159201543
PUCHBERG/SCHNEEBERG,24068,+47:47:25,+015:54:33,0.9895949035613154,1.5031326885505747,2.0221556100122555,0.9257191236699267,0.03692712950189119,-0.021680450816266354,0.03163190880986981,0.05328832978914554
PUCHBERG,24069,+47:46:59,+015:55:00,0.9895949035613154,1.5031326885505747,2.0221556100122555,0.9257191236699267,0.03692712950189119,-0.021680450816266354,0.03163190880986981,0.05328832978914554
WR.NEUSTADT - FOHLENHOF,24072,+47:47:58,+016:15:59,0.8277892720306512,1.24672830770397,1.8257896051974036,0.5819893899204249,0.02187824047909006,-0.04970957669789658,0.020397541332201074,-0.014217144448272311
WR.NEUSTADT-FLUGPL.,24073,+47:50:25,+016:13:17,0.8303180076628354,1.24672830770397,1.8257896051974036,0.5864607805987117,0.02085106528980957,-0.054080487247886125,0.021589316620619595,-0.019187278576804558
WR.NEUSTADT/FLUGPLATZ,24074,+47:49:54,+016:13:51,0.8277892720306512,1.24672830770397,1.8257896051974036,0.5819893899204249,0.02187824047909006,-0.04970957669789658,0.020397541332201074,-0.014217144448272311
WR.NEUSTADT - REBANLAGE,24075,+47:47:47,+016:15:59,0.8277892720306512,1.24672830770397,1.8257896051974036,0.5819893899204249,0.02187824047909006,-0.04970957669789658,0.020397541332201074,-0.014217144448272311
EISENSTADT,24080,+47:50:58,+016:30:59,0.8341443167305236,0.9513443278360825,1.3192553723138438,0.3786257420740178,0.0404446061972547,-0.02750523625398458,0.013070205515962404,0.004316090047896753
EISENSTADT-NORDOST,24081,+47:51:15,+016:32:17,0.8341443167305236,0.9513443278360825,1.3192553723138438,0.3786257420740178,0.0404446061972547,-0.02750523625398458,0.013070205515962404,0.004316090047896753
NEUSIEDL AM SEE,24084,+47:57:00,+016:52:00,1.169505747126437,1.6073400799600215,2.0199562718640642,0.912144751799925,0.008124626658800723,-0.024230101173926582,0.009514666627520435,-0.019045284553322703
NEUSIEDL AM SEE,24085,+47:57:00,+016:51:00,1.169505747126437,1.6073400799600215,2.0199562718640642,0.912144751799925,0.008124626658800723,-0.024230101173926582,0.009514666627520435,-0.019045284553322703
NEUSIEDL AM SEE,24086,+47:57:02,+016:50:30,1.1621877394636018,1.6020552223888078,1.9925574712643623,0.8997158014399389,0.008736427070846566,-0.02466166074850082,0.007872291927950453,-0.017126531843629958
PODERSDORF,24087,+47:51:57,+016:50:03,1.1228007662835249,1.5491691654172932,1.9629097951024441,0.8770557029177706,0.013572809216633421,-0.02729550048117256,0.001927410922768269,-0.01143460191738913
VILS,24090,+47:33:59,+010:36:00,1.8848735632183906,1.8185457271364331,1.6733608195902043,1.1229455601869418,0.029856334484537228,0.005677832772805921,0.04376425461980429,0.03527293814632449
OBERNDORF/EBBS,24093,+47:36:59,+012:12:00,1.3294508301404853,1.6952911044477759,1.9741454272863521,0.9274826323102179,0.01905981134558015,0.002704867301359192,0.003860662210612052,0.014248978379101072
MUERZZUSCHLAG,24113,+47:36:10,+015:41:08,1.4056730523627072,1.6224712643678156,1.9479285357321352,1.1170102311481633,0.08971484184848807,-0.025123497076604735,-0.01871137295231368,0.004833722459900069
REICHENAU/RAX,24122,+47:41:57,+015:50:12,1.238948914431673,1.396056971514243,1.5683020989505252,0.8765934065934058,0.06661267751903913,0.0397925934692253,0.028380550066661625,0.05224839133289376
ASPANG,24129,+47:34:30,+016:06:05,1.195676883780332,1.623238380809596,1.9023488255872074,0.9603397751673608,0.04460982192467748,-0.03565084193501018,0.03379098000531177,-0.010134798097634049
BREGENZ,24133,+47:30:00,+009:45:00,1.266015325670498,1.5021526736631703,1.5586306846576718,0.8733724895793866,0.00606155911467706,-0.010827524505084438,0.058625678453624396,0.039836087059420495
BREGENZ,24134,+47:29:57,+009:44:44,1.266015325670498,1.5021526736631703,1.5586306846576718,0.8733724895793866,0.00606155911467706,-0.010827524505084438,0.058625678453624396,0.039836087059420495
BREGENZ,24135,+47:29:57,+009:44:44,1.262030651340996,1.5383970514742629,1.6033833083458298,0.8773512694202346,0.010395085394585666,-0.01041812669086502,0.0657863707285231,0.05356692291397232
FUSSACH,24138,+47:28:59,+009:40:00,1.467343550446999,1.5260644677661173,1.5546714142928515,1.0017696097006432,0.02231596327979309,-0.005531318451117716,0.060991187809379,0.05217468674489621
FELDKIRCH,24139,+47:15:59,+009:36:00,1.3947676211626874,1.5227886056971496,2.014691404297853,1.0657976506252371,-0.02061255778387943,-0.003244490577417015,0.08200878841407203,0.08524181023267359
DORNBIRN,24140,+47:25:55,+009:43:31,0.9692209450830143,1.3943553223388303,1.4133670664667655,0.7893785524820007,-0.03048696885755299,-0.08547189689458305,0.015395879850054054,-0.004120110870383047
FELDKIRCH,24141,+47:16:14,+009:36:33,1.3771047859136452,1.5047226386806596,1.9922026486756614,1.0583705949223177,-0.02873142750950382,-0.007430850465685286,0.08147612334274362,0.07855343655357251
SCHOPPERNAU,24146,+47:18:38,+010:01:05,0.3371164170267513,1.1886894052973522,1.573568215892056,0.45186939497284406,0.011190218274635781,-0.03012704268269459,0.038814643000256124,0.01739216896380008
SCHOPPERNAU,24148,+47:18:41,+010:01:03,0.3325570300535716,1.1886894052973522,1.5733433283358345,0.44050145257041873,0.01059629557410184,-0.031983542845503685,0.03519097633384335,0.018355437864801684
HOLZGAU,24156,+47:15:45,+010:20:57,-0.18236653895274602,1.2777786106946536,1.5492478760619708,-0.019967159277504365,-0.003637303886835165,-0.011361617319821032,-0.013030758587783846,0.0024581367157924614
HOLZGAU,24157,+47:15:45,+010:20:30,-0.18236653895274602,1.2777786106946536,1.5492478760619708,-0.021710243779210714,-0.0036371101459128563,-0.011361586535707702,-0.013031084025465475,0.0024580601067227324
HOLZGAU,24158,+47:15:27,+010:20:17,-0.1830178799489146,1.2777786106946536,1.5529210394802604,-0.01697360111153312,-0.0032662562397519105,-0.012391256337891033,-0.014317649557985363,0.005863913337163118
REUTTE,24161,+47:29:39,+010:42:55,1.4475402298850575,1.5038718140929541,1.366549225387308,0.7570847543261348,0.001405323564217858,0.028673231245866487,0.06835625990890776,0.006628093341901307
INNSBRUCK-FLUGPLATZ,24170,+47:15:30,+011:21:19,1.5977688378033206,1.4481696651674163,1.5310669665167396,0.8918466590880385,0.06783665128333416,0.05163250597669183,0.06793360416715259,0.020158940143935405
INNSBRUCK-UNIV.,24171,+47:15:37,+011:23:06,1.5950574712643677,1.65577211394303,1.8182683658170902,1.0016079322975884,0.04310949542452607,0.047518263368947926,0.046114919172918344,-0.005554300016872786
INNSBRUCK-FLUGPLATZ,24173,+47:15:34,+011:21:24,1.5411021711366537,1.4195339830084936,1.4984582708645675,0.8382657572312766,0.07391160190153809,0.056054117442643395,0.05628940915588548,0.013731294442261266
JENBACH,24175,+47:22:59,+011:45:00,1.740498084291188,1.6640599177801754,1.9222638680659685,1.1327396741189837,0.047423767387144405,0.023288382614622297,0.00022113273580453394,0.005648882344965558
JENBACH,24176,+47:23:20,+011:45:29,1.740498084291188,1.6640599177801754,1.9222638680659685,1.1327396741189837,0.047423767387144405,0.023288382614622297,0.00022113273580453394,0.005648882344965558
ROTHOLZ,24177,+47:23:17,+011:48:00,1.740498084291188,1.6640599177801754,1.9222638680659685,1.1327396741189837,0.047423767387144405,0.023288382614622297,0.00022113273580453394,0.005648882344965558
SCHMITTENHOEHE,24199,+47:19:41,+012:44:16,1.2424712643678162,1.727186989212161,1.9022236651030706,0.7245659804223723,0.023633858986736547,-0.033870145715572314,0.038246296580353924,-0.002403150055207628
BRUCK/MUR,24211,+47:25:00,+015:15:59,1.301625798212005,1.4821601699150442,1.7858695652173893,0.8951660982695469,0.07933109372776019,-0.004121748206861109,0.0274976355352838,0.037590634682061475
KAPFENBERG,24212,+47:26:44,+015:17:53,1.136874840357599,1.4041241879060475,1.6583958020989513,0.8528394593911841,0.05567147483338009,-0.015145751957382443,0.025059862614556245,0.037489749864189036
LANDECK,24226,+47:07:59,+010:34:00,1.1536947637292463,1.2765217391304358,1.3199400299850055,0.3078337754199829,0.020120815000196707,-0.0031505266137034902,0.01781885893051507,-0.003866655940601844
UMHAUSEN,24233,+47:08:21,+010:55:44,0.3569003831417623,0.9841841579210397,1.2136356821589196,0.21172034861690037,0.009242911647089291,0.0047065983663522075,0.023319368134273502,-0.009776839497120797
PATSCHERKOFEL,24236,+47:12:32,+011:27:42,0.14524966698760888,0.5861619190404799,0.8688605697151424,-0.31855753441960344,-0.003427377678517941,-0.03884764577868904,-0.000982330505264469,-0.006295488868726795
MAYRHOFEN,24239,+47:09:00,+011:51:00,0.7298365261813533,1.2452161419290366,1.3804785107446271,0.4199343185550095,-0.009667183174306102,0.007173177006478737,0.033426986934998466,0.001836663748766393
MAYRHOFEN,24240,+47:09:33,+011:51:01,0.7298365261813533,1.2452161419290366,1.3804785107446271,0.4206921813818383,-0.009667244169651529,0.007173087855133927,0.033426789673546946,0.0018364882353590418
SONNBLICK,24247,+47:03:14,+012:57:27,1.0322349936143045,1.5194302848575703,1.9434245377311345,0.750941013009979,-0.0058770900854242785,-0.02144977440378839,-0.050648822908783135,-0.0485526841353484
BAD GASTEIN,24249,+47:06:59,+013:07:59,0.5580507064402926,0.5231644916049882,0.8677652657187931,0.2206302892509786,0.012912722801384401,-0.04249141345504191,-0.0035048070962643623,0.03711278809053633
TAMSWEG,24253,+47:06:59,+013:48:00,1.9731683477988895,1.5576525718183563,2.0531101476891127,0.9870964776214421,0.04834738017104928,-0.008006721084715432,0.05502117450205318,0.02286136457534756
TAMSWEG,24254,+47:07:27,+013:48:36,1.9731683477988895,1.5576525718183563,2.0531101476891127,0.9870964776214421,0.04834738017104928,-0.008006721084715432,0.05502117450205318,0.02286136457534756
GRAZ-FLUGHAFEN,24263,+46:58:50,+015:26:24,2.020750957854406,2.0424975012493753,2.2662067117945206,1.5859277036631383,0.03638202365858876,-0.049039288826730025,-0.003501958776650544,0.030689274606008916
GRAZ-UNIVERSITAET,24265,+47:04:46,+015:26:52,1.7365478927203066,1.7324612693653183,1.8483495752123957,1.2938385752178867,0.012775817975827768,-0.05026794669993893,-0.01515810317497157,-0.002203120041214302
GRAZ/STRASSGANG,24267,+47:02:45,+015:24:36,1.530938697318008,1.6473463268365833,1.8859732633683137,1.1962649993684487,0.008970556387319676,-0.04486189986807185,-0.010521015356107066,-0.005350848161216886
SCHOECKL,24268,+47:11:54,+015:28:05,0.944111863492469,1.42821621277831,1.7333410416832837,0.556816067870229,0.04876728172063928,-0.017033245412476857,0.030735811427979435,0.07218565028003653
SCHOECKL,24269,+47:11:54,+015:27:59,0.955917152875374,1.42821621277831,1.7333410416832837,0.556816067870229,0.054403180280621556,-0.017945653418447772,0.03125946033119016,0.07339177345332831
FUERSTENFELD,24275,+47:01:51,+016:04:54,1.292991060025543,1.511565467266367,1.634334082958521,1.026088164708856,0.06600075186360613,-0.02559259998655145,0.0356431729139563,0.10108757617845054
FUERSTENFELD,24276,+47:01:50,+016:04:50,1.292991060025543,1.511565467266367,1.634334082958521,1.026088164708856,0.06600075186360613,-0.02559259998655145,0.0356431729139563,0.10108757617845054
WOERTERBERG,24280,+47:13:36,+016:05:53,0.7976540355384285,1.1362906046976509,1.3564124293785333,0.31466590880383905,0.02341468713003394,0.007454767433354509,0.03263770671424483,0.02912762160424399
WOERTERBERG,24281,+47:13:33,+016:05:47,0.8009681010490259,1.1362906046976509,1.3637570621468953,0.32451812555260773,0.023269123347784394,0.007290275300905902,0.03264111828776764,0.02767882339750098
ST.JAKOB/DEF.,24300,+46:55:00,+012:21:15,-0.6433409416186118,1.3883846552355923,1.2000374812593702,0.1388971411730031,0.014617444815585525,-0.05554350018119343,-0.07265404724307956,-0.030411093731245842
ST.JAKOB/DEF.,24301,+46:55:00,+012:21:14,-0.6433409416186118,1.3883846552355923,1.2051349325337348,0.13844242347690638,0.014617329242643893,-0.05554334065875643,-0.07265421999179666,-0.03041118599160949
LIENZ,24303,+46:49:31,+012:48:23,1.3806538952745857,1.4804872563718128,1.7672876061968985,0.7052936718453964,0.056338946419208745,0.0017926384482444837,0.04023749435651873,0.016884533780489933
DOELLACH-SAGRITZ,24304,+46:57:29,+012:54:11,1.996934865900383,1.02747376311844,0.9079897551224381,0.6183023872679039,0.06758662747564002,0.04379647506982987,0.07912024494254696,0.0029229780819727256
DOELLACH,24305,+46:57:29,+012:54:09,1.996934865900383,1.0298725637181398,0.9079897551224381,0.6183023872679039,0.06758657304043897,0.04379620822466367,0.0791202945467439,0.002923012991312417
PREITENEGG,24318,+46:55:59,+014:55:00,1.0137756364781136,1.422226386806595,1.5203233273473167,0.6233017557155494,0.02212256877965814,-0.04567597061530248,0.001461791498695103,0.0230426778040808
FELDBACH,24322,+46:56:56,+015:52:46,1.1274712643678162,1.356521739130434,1.6050224887556226,0.7733232284956433,0.0257817637787078,-0.019731619429642435,0.03404228055856011,0.05107084695056816
BAD BLEIBERG,24330,+46:36:59,+013:40:59,1.3894809782221653,1.5140196230303813,1.5369022356953401,0.7309954997702928,0.03812664452601768,-0.012298630361659546,0.0064440334094773045,0.05993283026740722
BAD BLEIBERG,24331,+46:37:30,+013:41:20,1.3894809782221653,1.5140196230303813,1.5369022356953401,0.7309954997702928,0.03812664452601768,-0.012298630361659546,0.0064440334094773045,0.05993283026740722
BAD BLEIBERG,24332,+46:37:31,+013:41:03,1.3894809782221653,1.5140196230303813,1.5048182776743495,0.7320186145865106,0.04025789288315287,-0.013042778564424566,-0.010829626079235433,0.05160733506791348
VILLACHER ALPE,24334,+46:36:11,+013:40:23,1.1630370370370375,1.6205222388805596,1.8329422788605712,0.7746507515473029,0.06732502732077504,-0.002121396000467573,-0.01754859542994577,0.00785469858835147
VILLACHER ALPE,24335,+46:36:11,+013:40:22,1.0267535121328235,1.492223888055972,1.6575674662668671,0.66733737526841,0.06516716203724005,-0.0056312770782902845,-0.007421528369166877,0.01311027293963049
KANZELHOEHE,24336,+46:40:40,+013:54:24,0.6321918291138413,1.4021620739648504,1.5892084326103717,0.2258701690590339,0.015116820647099748,-0.012819961157076306,0.022863239202094817,0.003362488904997941
KANZELHOEHE,24337,+46:40:37,+013:54:06,0.6321918291138413,1.4021620739648504,1.5892084326103717,0.2258701690590339,0.015116820647099748,-0.012819961157076306,0.022863239202094817,0.003362488904997941
VILLACH/SEEBACH,24342,+46:37:00,+013:52:39,2.1690392371591125,1.8836581709145435,2.465864608679265,1.3948818997094872,0.1283260914886892,-0.002242399799307982,0.004604230914232516,0.0850362183141009
VILLACH/MARIA GAIL,24343,+46:35:58,+013:52:59,2.1690392371591125,1.8836581709145435,2.465864608679265,1.3948818997094872,0.1283260914886892,-0.002242399799307982,0.004604230914232516,0.0850362183141009
VILLACH,24345,+46:36:59,+013:52:00,2.1690392371591125,1.8836581709145435,2.465864608679265,1.3948818997094872,0.1283260914886892,-0.002242399799307982,0.004604230914232516,0.0850362183141009
KLAGENFURT-FLUGPLATZ,24351,+46:39:00,+014:19:59,1.6086998277965654,1.7616172950534619,2.059507746126936,1.2175950486295335,0.06838931169189541,-0.013229749878813209,0.01249323203120041,0.037358619639337474
KLAGENFURT-FLUGHAFEN,24353,+46:38:53,+014:19:05,1.6086998277965654,1.7616172950534619,2.059507746126936,1.2175950486295335,0.06838931169189541,-0.013229749878813209,0.01249323203120041,0.037358619639337474
ST.PAUL/LAVANTTAL,24368,+46:42:00,+014:52:00,1.252754533443675,1.472859619851473,1.733663168415795,0.8672148541114044,0.03069796231139153,0.007085473994739734,0.018285519058548874,-0.0074310755182442146
REICHERSBERG/STIFT,24378,+48:19:59,+013:22:00,1.3259974457215837,1.675261349479614,1.6468621444274198,0.8824777062018434,0.07380934381032221,0.03174682308090384,-0.016105268982315887,-0.039078984219328955
KREMS,24383,+48:25:05,+015:37:18,0.7302056194125162,1.1613918040979527,1.405674662668659,0.3108235442718179,-0.01708321001460948,0.016282798672418632,0.025739101818123472,-0.047353582902434646
KREMS,24384,+48:25:00,+015:36:00,0.726565772669221,1.1562193903048499,1.405674662668659,0.3108235442718179,-0.01838869014442096,0.01352267210099979,0.026446536781728605,-0.046784838702077884
LANGENLOIS,24385,+48:28:21,+015:41:48,0.9201621966794379,1.460108695652174,1.7699250374812578,0.7346419098143251,0.0012805790749341886,-0.004174903279432565,0.03285352611060221,-0.005211661488923595
WIEN/STAMMERSDORF,24393,+48:18:20,+016:24:20,1.1808148148148148,1.3860494752623698,1.643521989005496,0.7135291145635971,0.04762087884534911,-0.02898660758566992,0.01798083594679569,-0.005666668916798186
WIEN-HOHE WARTE,24405,+48:14:53,+016:21:21,1.2572311621966796,1.4820827086456756,1.760083708145924,0.8306997600101056,0.05358702958121184,-0.011229057512597186,0.013144257733071065,-0.023228924181560206
WIEN FAVORITEN,24406,+48:11:35,+016:22:14,2.241674329501916,2.5302461269365324,3.0057733633183368,1.957224958949098,0.08610243708266616,0.0003610661361473451,0.030642813459248106,0.05665821973828019
WIEN-UNTERLAA,24407,+48:07:37,+016:25:21,1.1524431673052364,1.3772863568215907,1.6946564217891051,0.7479184034356461,0.0409418349650273,-0.047676111689261044,0.02624928699941588,0.026409976173577102
WIEN-INNERE STADT,24408,+48:11:53,+016:22:00,2.241674329501916,2.5302461269365324,3.0057733633183368,1.957224958949098,0.08610243708266616,0.0003610661361473451,0.030642813459248106,0.05665821973828019
WIEN-HOHE WARTE HANNHUETTE,24409,+48:14:53,+016:21:20,1.3039348659003833,1.7395464767616176,1.9888155922038955,0.9268169761273217,0.032135090878357676,-0.0165072273838214,-0.0010166997307452796,-0.055316938844320276
GROSS-ENZERSDORF,24411,+48:11:57,+016:33:32,1.284726692209451,1.461507996002,1.8582183908045948,0.9010218517115067,0.04782751607241054,-0.009610846464488492,0.01543075734263145,-0.009778051149343658
FISCHAMEND,24414,+48:05:53,+016:36:47,1.0826424010217115,1.1500912043978015,1.4229885057471279,0.6062245800176811,0.02553147400139772,-0.0555917718870431,0.03219175696345447,-0.01415896414395567
SALZBURG-FREISAAL,24416,+47:47:26,+013:03:09,1.87888122605364,2.056801599200398,1.8778273363318299,1.0495389667803465,0.07917475501108678,-0.05504675984129505,0.005198772481510479,0.03937182688930634
SALZBURG,24417,+47:47:53,+013:02:48,1.8231724137931034,2.001179410294851,1.9125724637681145,1.109220664393078,0.0729168035249784,-0.05687904857813154,-0.002665003338821137,0.04321446970020607
SALZBURG/LEHRERSEMINAR,24418,+47:46:59,+013:01:59,1.5885363984674332,1.65811344327836,1.783861819090454,0.9091827712517375,0.047191080442082346,-0.03216430694387526,0.02032133730113406,0.03927753104363109
FEUERKOGEL,24427,+47:49:04,+013:43:05,0.7077394636015328,1.1780459770114942,1.4659562362346037,0.4578451433623849,0.02407146966252674,0.04287686447948147,0.056890268565223986,0.00015107757422473255
GMUNDEN,24429,+47:54:51,+013:48:27,1.2596257982120052,1.7035707146426802,1.9811936005383544,0.8228078817733984,0.10294783808721636,0.002727441736600938,0.032247847794967185,0.04086666254876303
BAD GLEICHENBERG,24438,+46:51:59,+015:54:06,1.1215325670498086,1.3762743628185898,1.6325712143928044,0.7909435392194037,0.025060666363102394,-0.019970625418020797,0.028185634456967087,0.054035260838670926
DEUTSCHLANDSBERG,24439,+46:49:18,+015:13:36,1.0027011494252873,1.2123713143428283,1.658778110944528,0.6696324365289907,0.0008393012363540372,-0.05948940860153036,-0.019759066979919037,-0.019070388363677273
PREITENEGG,24442,+46:56:17,+014:54:54,1.0134691230681518,1.422226386806595,1.5194987396411683,0.6221649614753062,0.022858547986134632,-0.04494258779881553,0.0050824336941806105,0.03041916000905393
ST.ANDRAE/LAVANTTAL,24443,+46:45:51,+014:49:40,1.3464582371473788,1.7176422285471258,2.002068965517239,1.2197056966022473,0.03604947134341859,-0.029284534479014395,0.0015905780199722576,-0.008292049806617597
ST.VEIT/GLAN,24445,+46:44:20,+014:23:07,1.7150997749894463,1.6526388234977425,1.7799675162418787,1.1777049387394243,0.04522000169745706,-0.013955961792926545,-0.0635101329618215,-0.030242454545380066
NEUSIEDL AM SEE,24460,+47:56:33,+016:51:28,1.169505747126437,1.6073400799600215,2.0199562718640642,0.912144751799925,0.008124626658800723,-0.024230101173926582,0.009514666627520435,-0.019045284553322703
KOLLERSCHLAG,24478,+48:36:10,+013:50:21,1.3472618135376753,1.5410132771967042,1.5686367330353512,0.6059632484898971,0.04540813297278983,-0.055303120482473704,-0.03388717415345395,0.03348904694067577
LEISER BERGE,24483,+48:33:30,+016:22:17,1.0475,1.3994142836486603,1.5816466766616664,0.6741242686357847,0.005320963916863892,-0.03454521938649189,0.0373962533065013,0.028939509048329082
REICHERSBERG,24484,+48:20:09,+013:22:12,1.3259974457215837,1.675261349479614,1.6468621444274198,0.8824777062018434,0.07380934381032221,0.03174682308090384,-0.016105268982315887,-0.039078984219328955
LANGENLOIS,24487,+48:28:00,+015:42:00,0.9201621966794379,1.460108695652174,1.7699250374812578,0.7346419098143251,0.0012805790749341886,-0.004174903279432565,0.03285352611060221,-0.005211661488923595
ST.POELTEN/KOPALKASERNE,24494,+48:10:49,+015:36:38,1.1942835249042145,1.3307946026986492,1.6154297851074446,0.7127927245168628,0.04240566514751451,0.0036372742260053458,0.020808343682923492,0.016977165990616452
BRUCKNEUDORF/HEIDEHOF,24497,+48:00:51,+016:50:47,1.196970625798212,1.5812268865567223,2.043023488255873,1.0216782451265196,0.053447491288374865,4.082239506373006e-05,0.0050567755717368865,0.01247677001956703
MONDSEE,24499,+47:50:52,+013:22:08,1.4179670536091489,1.7555821665438476,2.000278631633904,0.8419098143236052,0.08037270535284213,0.019304062550293405,0.06406547513982466,0.062496228421702445
